频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-5.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055954129777_18.png,3.808,未分组,h264,1920x1080,30.0,有音频
[BD]好消息,https://stream1.freetv.fun/hao-xiao-xi-11.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126210954040708_43.jpg,6.299,未分组,h264,1920x1080,30.0,有音频
[BD]ci罪案偵查,https://stream1.freetv.fun/4c6041c4300a2ba54bb9245ef79485e6907dd60cde16c9b353153029790c1765.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/15/large/20240815084029161086_67.png,4.997,未分组,h264,1920x1080,30.0,有音频
[BD]eltv生活英語,https://stream1.freetv.fun/40453d344b505fe80917a799a1c51d37740d8df3e9a8c5f7af581b2ddae100ae.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,5.236,未分组,h264,1920x1080,30.0,有音频
[BD]博斯高球ii,https://stream1.freetv.fun/bo-si-gao-qiu-ii-1.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/b6b542af76a22d8bb07bcf8a92aa155f.jpg,5.473,未分组,h264,1920x1080,30.0,有音频
[BD]智林體育,https://stream1.freetv.fun/zhi-lin-ti-yu-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,2.920,未分组,h264,1280x720,30.0,有音频
[BD]三立台湾[geo-blocked],https://stream1.freetv.fun/san-li-tai-wan-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172357360661_85.png,1.663,未分组,h264,1920x1080,60.0,无音频
[BD]龍華卡通[geo-blocked],https://stream1.freetv.fun/long-hua-qia-tong-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814095345451215_38.png,8.482,未分组,h264,1280x720,30.0,有音频
[BD]eltv生活英語[geo-blocked],https://stream1.freetv.fun/bb3b932c1f976ff2d2372c9969abbdb8f1b435de3d79ba7e1fcd060b5fa4ea16.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,1.104,未分组,,,,无音频
[HD]eyetv旅游 *c[geo-blocked],https://stream1.freetv.fun/bc011c4afb86869d72725b68595d8d7640408e52e172251ea144ee234ef5e61d.ctv,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718001529180464_63.jpg,1.931,未分组,h264,1280x720,25.0,有音频
[BD]靖天映畫,https://stream1.freetv.fun/jing-tian-ying-hua-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211824734749_31.png,8.586,未分组,h264,1920x1080,30.0,有音频
[BD]國會 1[geo-blocked],https://stream1.freetv.fun/guo-hui--1-8.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,5.290,未分组,h264,1920x1080,30.0,有音频
[BD]影迷數位紀實,https://stream1.freetv.fun/ying-mi-shu-wei-ji-shi-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222551388077_12.png,9.165,未分组,h264,1920x1080,30.0,有音频
[BD]love nature,https://stream1.freetv.fun/love-nature-18.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,1.285,未分组,h264,1280x720,25.0,有音频
[BD]民視,https://stream1.freetv.fun/min-shi-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/27/large/20221127000500162147_91.jpg,4.823,未分组,h264,1920x1080,30.0,有音频
[BD]foodnetwork,https://stream1.freetv.fun/8085a118df76be3bab2142b9ead791795056b9fd984ecef2ed37c836f14547d2.ctv,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,19.472,未分组,h264,1920x1080,25.0,有音频
[BD]博斯高球i,https://stream1.freetv.fun/bo-si-gao-qiu-i-1.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/b6b542af76a22d8bb07bcf8a92aa155f.jpg,5.596,未分组,h264,1920x1080,30.0,有音频
[BD]dreamworks,https://stream1.freetv.fun/e1cda86b5b89ffa79077d07826b2dc3e467cc6f6c60e4f34d8c16a7b500f0982.m3u8,网络源,https://epg.pw/media/images/channel/2024/07/28/large/20240728161448236768_71.png,11.741,未分组,h264,1920x1080,30.0,有音频
[BD]寰宇新聞 *wj,https://stream1.freetv.fun/huan-yu-xin-wen---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,1.292,未分组,h264,1280x720,25.0,有音频
[BD]達文西,https://stream1.freetv.fun/da-wen-xi-3.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814042042678791_12.png,3.982,未分组,h264,1920x1080,30.0,有音频
[BD]靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,5.564,未分组,h264,1920x1080,30.0,有音频
[HD]中天新闻 *c[geo-blocked],https://stream1.freetv.fun/zhong-tian-xin-wen---c-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,1.430,未分组,h264,1280x720,25.0,有音频
[BD]東森戲劇,https://stream1.freetv.fun/dong-sen-xi-ju-3.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126213003695910_75.jpg,5.610,未分组,,,,无音频
[BD]三立inews[geo-blocked],https://stream1.freetv.fun/san-li-inews-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/27/large/20221127005733419108_21.jpg,9.672,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]經典卡通,https://stream1.freetv.fun/jing-dian-qia-tong-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605010456512902_79.jpg,1.269,未分组,h264,1280x720,25.0,有音频
[BD]視納華仁紀實,https://stream1.freetv.fun/shi-na-hua-ren-ji-shi-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814093932687647_39.png,9.582,未分组,h264,1920x1080,30.0,有音频
[BD]靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,8.146,未分组,h264,1920x1080,30.0,有音频
[BD]靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,1.268,未分组,h264,1280x720,25.0,有音频
[BD]pursuit channel,https://stream1.freetv.fun/d9da578942b8166b438e5cbbf6bc65f27c05ef9492691ef767a2c58fd03ef164.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.220,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-6.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814095345451215_38.png,5.075,未分组,h264,1280x720,30.0,有音频
[BD]客家電視,https://stream1.freetv.fun/ke-jia-dian-shi-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717235131193152_90.png,4.589,未分组,h264,1920x1080,30.0,有音频
[BD]中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,4.955,未分组,h264,1280x720,30.0,有音频
[BD]eyetv戏剧 *c[geo-blocked],https://stream1.freetv.fun/2d74cf10ae88387bb63a5dceea12efcf37771c40f251ac85c78246390c01c04a.ctv,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718001716954288_87.jpg,2.004,未分组,h264,1280x720,25.0,有音频
[BD]中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,2.978,未分组,h264,1280x720,30.0,有音频
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-3.ctv,网络源,https://epg.pw/media/img/logo/2013/10/30/bda3f89bec11e28ca511fc0f90e21ab3.jpg,5.348,未分组,,,,无音频
[BD]東森戲劇 *wj,https://stream1.freetv.fun/dong-sen-xi-ju---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126213003695910_75.jpg,1.537,未分组,h264,1280x720,25.0,有音频
[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,4.504,未分组,h264,1920x1080,30.0,有音频
[BD]公視戲劇,https://stream1.freetv.fun/gong-shi-xi-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/11/large/20210111204548266167_97.png,4.530,未分组,h264,1920x1080,30.0,有音频
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172453389269_45.png,8.290,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]華視,https://stream1.freetv.fun/hua-shi-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,4.899,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,5.768,未分组,h264,1920x1080,30.0,有音频
[BD]中天綜合,https://stream1.freetv.fun/zhong-tian-zong-he-6.ctv,网络源,https://epg.pw/media/images/channel/2019/01/15/large/20190115233042115640_98.jpg,5.874,未分组,,,,无音频
[BD]東森幼幼,https://stream1.freetv.fun/dong-sen-you-you-5.ctv,网络源,https://epg.pw/media/images/channel/2022/10/24/large/20221024221936025013_58.jpg,5.393,未分组,,,,无音频
[BD]東森財經,https://stream1.freetv.fun/dong-sen-cai-jing-4.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2016/02/13/20160213075202249166_88.jpg,5.468,未分组,,,,无音频
[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223252835797_79.png,8.816,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]台灣戲劇[geo-blocked],https://stream1.freetv.fun/tai-wan-xi-ju-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222715150771_24.png,6.872,未分组,h264,1920x1080,30.0,有音频
[BD]亞洲旅遊,https://stream1.freetv.fun/ya-zhou-lu-you-7.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,6.317,未分组,h264,1920x1080,30.0,有音频
[BD]好萊塢電影,https://stream1.freetv.fun/hao-lai-wu-dian-ying-4.ctv,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322222731913909_79.png,5.350,未分组,,,,无音频
[BD]影迷數位紀實,https://stream1.freetv.fun/ying-mi-shu-wei-ji-shi-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222551388077_12.png,3.603,未分组,h264,1920x1080,30.0,有音频
[BD]華視,https://stream1.freetv.fun/hua-shi-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,4.236,未分组,h264,1920x1080,30.0,有音频
[BD]taiwan plus,https://stream1.freetv.fun/taiwan-plus-3.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126155629392519_70.jpg,5.615,未分组,,,,无音频
[VGA]八大娱乐 *c[geo-blocked],https://stream1.freetv.fun/ba-da-yu-le---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155149409828_90.png,1.714,未分组,h264,1280x720,25.0,有音频
[BD]eltv生活英語,https://stream1.freetv.fun/0440c6095a7d890018633b27a6f36791c3085917184b721b9399f4c6fa46ca6b.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,5.528,未分组,h264,1920x1080,30.0,有音频
[BD]國會 1,https://stream1.freetv.fun/guo-hui--1-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,4.548,未分组,h264,1920x1080,30.0,有音频
[BD]人世间,https://stream1.freetv.fun/ren-shi-jian-1.m3u8,网络源,https://epg.pw/media/img/logo/1_475.jpg,2.663,未分组,h264,1920x1080,25.0,有音频
[BD]靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211600121903_76.png,4.815,未分组,h264,1920x1080,30.0,有音频
[BD]國會 2,https://stream1.freetv.fun/guo-hui--2-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,4.826,未分组,h264,1280x720,30.0,有音频
[BD]mezzo live,https://stream1.freetv.fun/a8cf2e71458045081226e7987dd99c08a0084c10b9d6ef994ab3c83db51a22a5.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814094908863860_80.png,3.558,未分组,h264,1280x720,30.0,有音频
[BD]民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223807030725_31.png,3.802,未分组,h264,1920x1080,30.0,有音频
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803173317073273_59.jpg,5.651,未分组,h264,1920x1080,30.0,有音频
[BD]东森戏剧,https://stream1.freetv.fun/dong-sen-xi-ju-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722110033521210_50.png,15.707,未分组,hevc,1920x1080,30.0,有音频
[BD]tvbs *wj,https://stream1.freetv.fun/tvbs--wj-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,1.815,未分组,h264,1280x720,25.0,有音频
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/12/31/20171231124736667453_34.png,7.326,未分组,h264,1920x1080,30.0,有音频
[VGA]fx movie channel (720p),https://stream1.freetv.fun/5e03205a3aec4cdee318bd301f85913c190d24d30b68fdaabd9f5621b282d138.ctv,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.758,未分组,h264,640x360,29.97002997002997,有音频
[BD]民視第一,https://stream1.freetv.fun/min-shi-di-yi-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/23/large/20220323172047199293_67.png,2.969,未分组,h264,1920x1080,30.0,有音频
[BD]公視[geo-blocked],https://stream1.freetv.fun/gong-shi-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,5.787,未分组,,,,无音频
[BD]东森电影 *c[geo-blocked],https://stream1.freetv.fun/dong-sen-dian-ying---c-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164750276114_35.png,1.275,未分组,h264,1280x720,25.0,有音频
[HD]ช่อง food network,https://stream1.freetv.fun/e7006988906b48e6dd490bb7da375a10fc5746ee8536c3bcf9120c9a4d35c459.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,1.546,未分组,h264,1280x720,25.0,有音频
[BD]影迷數位紀實,https://stream1.freetv.fun/ying-mi-shu-wei-ji-shi-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222551388077_12.png,3.025,未分组,h264,1920x1080,30.0,有音频
[BD]龍華卡通[geo-blocked],https://stream1.freetv.fun/long-hua-qia-tong-7.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814095345451215_38.png,7.422,未分组,h264,1280x720,30.0,有音频
[BD]華視[geo-blocked],https://stream1.freetv.fun/hua-shi-13.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,3.997,未分组,h264,1920x1080,30.0,有音频
[BD]台视新聞,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122123940121042_91.png,4.593,未分组,h264,1920x1080,30.0,有音频
[BD]中天新聞[geo-blocked],https://stream1.freetv.fun/zhong-tian-xin-wen-16.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,3.999,未分组,h264,1920x1080,30.0,有音频
[BD]博斯運動i,https://stream1.freetv.fun/bo-si-yun-dong-i-3.m3u8,网络源,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,3.138,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-9.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055954129777_18.png,1.408,未分组,h264,1280x720,25.0,有音频
[BD]視納華仁紀實,https://stream1.freetv.fun/shi-na-hua-ren-ji-shi-3.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814093932687647_39.png,4.762,未分组,h264,1920x1080,30.0,有音频
[BD]采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803165226227722_22.jpg,2.822,未分组,h264,1920x1080,30.0,有音频
[BD]台視,https://stream1.freetv.fun/tai-shi-9.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/09/29/20150929121750759037_14.jpg,5.603,未分组,,,,无音频
[SD]channel s uk,https://stream1.freetv.fun/2d176e794026bfa8f9dc106f0a665494da51bedff0c6f4504b6278453914d8a4.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,2.747,未分组,h264,1024x576,25.0,有音频
[BD]taiwan plus[geo-blocked],https://stream1.freetv.fun/taiwan-plus-6.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126155629392519_70.jpg,5.359,未分组,,,,无音频
[BD]东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105858673463_13.png,3.067,未分组,h264,1920x1080,30.0,有音频
[HD]ช่อง lifetime,https://stream1.freetv.fun/de99a34f3cdceebc1874bba4e018ddc9f84f4822b58a1385db12216ff0559f87.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,2.311,未分组,h264,1280x720,25.0,有音频
[BD]中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221628321961_26.jpg,2.840,未分组,h264,1280x720,30.0,有音频
[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,5.600,未分组,h264,1920x1080,30.0,有音频
[BD]博斯運動一[geo-blocked],https://stream1.freetv.fun/bo-si-yun-dong-yi-3.ctv,网络源,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,5.616,未分组,,,,无音频
[BD]智林體育,https://stream1.freetv.fun/zhi-lin-ti-yu-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,1.475,未分组,h264,1280x720,25.0,有音频
[BD]東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-4.ctv,网络源,https://epg.pw/media/,5.395,未分组,,,,无音频
[BD]love nature,https://stream1.freetv.fun/08226d130581dc038208377142bf03decd99b8e6d57933a9a8e6d79bb51d02ce.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,0.836,未分组,,,,无音频
